s,x,y,kappa,v_ref
6.5989901939321305,-0.2048213012367664,2.9974818372163767,0.12019114390402438,2.0
6.65014515667579,-0.2559678837891955,2.996066247589829,0.12030228437343644,2.0
6.70130011941945,-0.3071068933908563,2.99433577438864,0.12043691366195278,2.0
6.7524550821631095,-0.3582363776267259,2.9922900950631237,0.12059501605469665,2.0
6.80361004490677,-0.4093543747381078,2.9899288352115727,0.12077671887170978,2.0
6.85476500765043,-0.46045891210776835,2.9872515683547767,0.12098216643052223,2.0
6.9059199703940894,-0.5115480047177325,2.9842578156525312,0.12121494357777388,2.0
6.95707493313775,-0.5626196534621178,2.980947045237168,0.12147417473439141,2.0
7.008229895881409,-0.6136718435292239,2.977318671986492,0.12175779568228548,2.0
7.059384858625069,-0.6647025428612635,2.9733720574772105,0.12206603779294338,2.0
7.11053982136873,-0.7157097005172713,2.9691065096093356,0.12239915150462968,2.0
7.161694784112389,-0.766691245000059,2.9645212821901845,0.12275818364772763,2.0
7.212849746856049,-0.8176450824643702,2.9596155743128505,0.12314782190442593,2.0
7.26400470959971,-0.8685690947868787,2.9543885295801964,0.12356334556321505,2.0
7.315159672343369,-0.9194611379046947,2.9488392359841997,0.12400510238667754,2.0
7.366314635087029,-0.9703190400077449,2.9429667254381835,0.12447346247987698,2.0
7.417469597830689,-1.0211405996488574,2.9367699731969465,0.12496881911953665,2.0
7.468624560574349,-1.0719235837900198,2.9302478972276353,0.1254947865489271,2.0
7.519779523318009,-1.1226657255934953,2.92339935724749,0.126051706596108,2.0
7.5709344860616685,-1.173364722313744,2.916223154063384,0.12663713901583099,2.0
7.622089448805329,-1.2240182333313903,2.908718029162369,0.1272515933904675,2.0
7.673244411548988,-1.274623877960308,2.9008826639755685,0.12789560746008616,2.0
7.7243993742926484,-1.3251792331720502,2.8927156790951414,0.12856974835212484,2.0
7.775554337036309,-1.3756818312146781,2.8842156334245623,0.1292790428735834,2.0
7.826709299779968,-1.4261291569032848,2.8753810230078267,0.13002193710908636,2.0
7.877864262523628,-1.4765186451486971,2.866210280286741,0.1307970730719855,2.0
7.929019225267288,-1.5268476784878435,2.8567017733999087,0.13160516165562192,2.0
7.980174188010948,-1.5771135843586368,2.846853805232627,0.13244695021073835,2.0
