s,x,y,kappa
3.36,3.436035929983634,-0.1318363575091315,0.009298390185663934
3.37,3.4459750454515983,-0.13293813307332666,0.01820485688107215
3.38,3.45591433317593,-0.13403842262537508,0.026243261214548456
3.39,3.465853413290758,-0.13514054395411743,0.033126414319011505
3.4,3.4757946562377824,-0.1362229952379016,0.03851513452707886
3.41,3.4857345967225415,-0.13731730437536196,0.04198798287006495
3.42,3.4956731562887975,-0.13842411443297384,0.04310743210833994
3.43,3.5056146312138545,-0.1395043386428412,0.041569754905607305
3.44,3.5155553027187922,-0.14059227028308988,0.03739615645138385
3.45,3.52549650485663,-0.1416748694036091,0.031085297856556712
3.46,3.535443837650217,-0.14269967962148183,0.023631961535352845
3.47,3.5453931580990896,-0.14370578235524292,0.016370762885729154
3.48,3.555339423707467,-0.14474076835796723,0.010687036514383231
3.49,3.5652807635893287,-0.14582231482582092,0.007684449221998364
3.5,3.575221075989532,-0.14691348088334102,0.0079203560386252
3.51,3.5851632499026658,-0.1479872498299879,0.011303606935262875
3.52,3.595106949167357,-0.14904691822098196,0.017174312670938875
3.53,3.6050484736689103,-0.1501267882189872,0.02451863247267115
3.54,3.6149904825841097,-0.15120207562671953,0.03223552621641221
3.55,3.624935063165238,-0.15225345793896686,0.039367219027035105
3.56,3.634878621436933,-0.1533144994467949,0.045239885712713576
3.57,3.644823425849143,-0.15436358421724555,0.0494990727646044
3.58,3.6547704948918427,-0.15539117681094872,0.052057748580309406
3.59,3.6647168264608156,-0.15642584119604275,0.05300824319401153
3.6,3.674663478293097,-0.15745736262087298,0.05255035298972652
3.61,3.684610828387672,-0.15848219057163346,0.05094736705324611
3.62,3.6945580778174905,-0.15950800658260683,0.04850855698145369
3.63,3.704506995122285,-0.1605174130216602,0.045594352955968774
3.64,3.714457278299115,-0.1615133854044419,0.04260358001323841
3.65,3.724407503292603,-0.16250988931316315,0.039919104809956175
3.66,3.7343583721874443,-0.16349995174832596,0.03783405721779153
3.67,3.744308696768309,-0.16449543847610748,0.03648925368810338
3.68,3.7542577873674277,-0.16550321900317289,0.03584152487830037
3.69,3.7642078617232686,-0.16650119379486947,0.035676023921399416
3.7,3.7741583445827356,-0.1674951852533407,0.035677610250543
3.71,3.78410933544644,-0.16848399680640982,0.03554585713879175
3.72,3.7940627080359235,-0.16944852935276108,0.035105642343901886
3.73,3.8040156573933035,-0.1704174365807821,0.03436682143127959
3.74,3.8139675265208965,-0.171397396291011,0.03352533262121646
3.75,3.8239205759948094,-0.17236527845118077,0.03292235089204883
3.76,3.833874097251936,-0.17332832212232585,0.03296450117351166
3.77,3.8438280313472357,-0.17428706180379747,0.03401944624990736
3.78,3.853782526436012,-0.17523997717888717,0.03632140362882802
3.79,3.863735852762384,-0.17620499957538138,0.03990975462450647
3.8,3.873689080156072,-0.17717104012144186,0.04460624392588303
3.81,3.8836435612855604,-0.17812409732959478,0.05004171186543757
3.82,3.8935980118705604,-0.17907750419208424,0.055733641182176726
3.83,3.903553172207142,-0.1800233767371319,0.061193997212067607
3.84,3.9135092871440906,-0.1809592246412839,0.0660380830170057
3.85,3.9234651396155753,-0.1818979387326222,0.07006275826456493
3.86,3.933422896593269,-0.1828159619393094,0.07327437935024146
3.87,3.9433828738083574,-0.1837098566336734,0.07584789620980391
3.88,3.953342812895482,-0.18460408803100414,0.07803016400315284
3.89,3.963302331179498,-0.18550291542825229,0.0800416590788799
3.9,3.9732616960750597,-0.18640356037719377,0.0819968526886395
3.91,3.983221837289731,-0.18729557249912443,0.08388054297200433
3.92,3.9931844690017564,-0.18815914771212652,0.08561233403018675
3.93,4.00314739925721,-0.18901947133945565,0.08712995121448176
3.94,4.013109507715832,-0.18988918930008586,0.08846389654442889
3.95,4.02307428730502,-0.19072758596186207,0.08979807644239263
3.96,4.033040202144041,-0.19155271690949327,0.09144546759056217
3.97,4.043006193873046,-0.1923766825912971,0.09375070899057342
3.98,4.052973481233094,-0.19318487224343495,0.09697510730169707
3.99,4.062940369751518,-0.1939979572451523,0.1011881669960007
4.0,4.072906824350122,-0.19481638293768683,0.10622471039650334
4.01,4.0828744877039975,-0.19561997381256985,0.11173925304581868
4.02,4.09284387926986,-0.19640171761327285,0.11732678819883151
4.03,4.102814270236295,-0.19717079080241592,0.12267481065738198
4.04,4.112785346463297,-0.19793083221871335,0.12768061661924002
4.05,4.122758374341848,-0.19866464754333635,0.1324717583840151
4.06,4.132732235109765,-0.19938746996938425,0.13733118892976753
4.07,4.142707048505909,-0.20009668237832698,0.14254104010612634
4.08,4.152684248929925,-0.20077171071347275,0.14820101201468563
4.09,4.16265901638185,-0.20148153886152342,0.15410873635807013
4.1,4.172633188709646,-0.20219939202836343,0.1597320863923476
4.11,4.182612140728192,-0.20284789314924848,0.1642897276844643
4.12,4.192592021962638,-0.2034825828626824,0.16693065885098402
4.13,4.202572619112593,-0.20410472742091199,0.1669321064027827
4.14,4.212555041507664,-0.20469753676138588,0.16386172639869148
4.15,4.222537990500446,-0.20528148956097458,0.15768634446523666
4.16,4.232522223119498,-0.20584253923983498,0.1487950966588566
4.17,4.242507945152953,-0.2063769254307849,0.13794511172476484
4.18,4.252494271583826,-0.2068997493041894,0.1261580012763296
4.19,4.262481428894046,-0.2074062716197788,0.11458097629752555
4.2,4.272468845585869,-0.2079078759453278,0.10433386159922102
4.21,4.2824562376834905,-0.20840987759147678,0.09635871537860378
4.22,4.2924447252887425,-0.208889536135709,0.09131047626513156
4.23,4.30243281765932,-0.2093773586242028,0.08950900040783971
4.24,4.312420400909929,-0.20987550390708617,0.09093802860583475
4.25,4.322409217112643,-0.21034825448828637,0.09530961917113565
4.26,4.33239806557665,-0.2108206115441121,0.10216021913784148
4.27,4.342387278967586,-0.21128469974560193,0.11093817576806334
4.28,4.352377561093617,-0.21172552379398618,0.12109977196675345
4.29,4.362367779265615,-0.21216794577123543,0.13215069122716055
4.3,4.372358703066815,-0.21259354673356748,0.1436290236688699
4.31,4.382350508981533,-0.21299850501409726,0.15510405964786758
4.32,4.392342340273079,-0.21340271660513757,0.1661606839322177
4.33,4.402334992828842,-0.21378571494278623,0.1763817911742257
4.34,4.412328574524125,-0.2141443397586786,0.1853631608771999
4.35,4.422322876676134,-0.21448186487120102,0.19272708358312357
4.36,4.43231809068795,-0.21479083446426553,0.19815582379684066
