x,y,yaw,v
2.56,0.129999999999999,0,2
2.61,0.129999999999999,0,2
2.66,0.129999999999999,0,2
2.71,0.129999999999999,0,2
2.76,0.129999999999999,0,2
2.81,0.129999999999999,0,2
2.86,0.129999999999999,0,2
2.91,0.129999999999999,0,2
2.96,0.129999999999999,0,2
3.01,0.129999999999999,0,2
3.06,0.129999999999999,0.00564936467487187,2
3.11,0.130282471238803,0.00968009047526515,2
3.16,0.130766490880877,0.0156720679715008,2
3.21,0.131550158440336,0.0239732916587878,2
3.26,0.132749052707733,0.03464704483981,2
3.31,0.134482098464835,0.0473069726312389,2
3.36,0.136849213187772,0.061023786502619,2
3.41,0.139904195606919,0.0743714937760598,2
3.46,0.143629641458022,0.0856434748372681,2
3.51,0.147922315644593,0.093202516862709,2
3.56,0.152595982258838,0.0958659477226465,2
3.61,0.157404017741161,0.0932025168627206,2
3.66,0.162077684355406,0.085643474837271,2
3.71,0.166370358541978,0.0743714937760492,2
3.76,0.170095804393079,0.061023786502619,2
3.81,0.173150786812227,0.0473069726312364,2
3.86,0.175517901535163,0.0346470448398234,2
3.91,0.177250947292267,0.0239732916587749,2
3.96,0.178449841559663,0.0156720679715096,2
4.01,0.179233509119122,0.00968009047526977,2
4.06,0.179717528761197,0.00564936467487197,2
4.11,0.18,0,2
4.16,0.18,0.00564936467485401,2
4.21,0.180282471238803,0.00968009047526498,2
4.26,0.180766490880877,0.0156720679715141,2
4.31,0.181550158440337,0.0296186459578802,2
4.36,0.183031523946537,0.0443122816401834,2
4.41,0.185248589345714,0.0629324327068535,2
4.46,0.188399371628109,0.084873151587338,2
4.51,0.192653248314653,0.114318639177522,2
4.56,0.198394211161661,0.141915702165514,2
4.61,0.205538019713244,0.174114673301965,2
4.66,0.2143328075449,0.201553522218647,2
4.71,0.224549202787793,0.225746474484343,2
4.76,0.236032256905173,0.250895870473762,2
4.81,0.248847077935126,0.274640010892506,2
4.86,0.262935078325678,0.293087129353688,2
4.91,0.278023975134642,0.314638467485856,2
4.96,0.294296453715529,0.332634637237298,2
5.01,0.311570017455653,0.354747282900901,2
5.06,0.330090903089394,0.378532370518623,2
5.11,0.349976500890638,0.399308820489962,2
5.16,0.371075437187595,0.423365173063913,2
5.21,0.39360618298541,0.445096459931993,2
5.26,0.417457261275932,0.466069880520408,2
5.31,0.442608837121286,0.487858188035868,2
5.36,0.46914084302722,0.501343386104578,2
5.41,0.496543247369438,0.518480359466883,2
5.46,0.525070535521972,0.532898083909484,2
5.51,0.554561367407112,0.541062978887681,2
5.56,0.584605140859484,0.542756283560405,2
5.61,0.614764265516732,0.549844924734222,2
5.6597175287612,0.645235734483267,0.55377442333461,2
5.70895103788032,0.675677330379317,0.562251648735262,2
5.75740087943998,0.706205123473764,0.571334101548103,2
5.80493429797105,0.736762094157167,0.582544426231613,2
5.85121869038709,0.767254767457973,0.604544963290835,2
5.89563716440085,0.797940375997632,0.637355245589609,2
5.93799800185959,0.829306078095435,0.680470587543172,2
5.97778432006815,0.861510715182699,0.734629097874179,2
6.01502830370185,0.895152784952635,0.791890999939536,2
6.04981980373337,0.930399035037743,0.854406796615739,2
6.0821969472211,0.96758421400779,0.916179454086616,2
6.11248705945316,1.00704938065355,0.963476184796483,2
6.14135243539445,1.04858603847383,1.00396538105993,2
6.16904795907115,1.09209780253349,1.03720673675976,2
6.1958773132436,1.13751362241137,1.05731957561999,2
6.22226121289996,1.18429921114807,1.07758417873274,2
6.24807160656453,1.23231664932121,1.09482786906577,2
6.27319298297258,1.28104896211968,1.11366804158703,2
6.29740982396522,1.3302824712388,1.13670320422468,2
6.32045809523994,1.38,1.16279162099278,2
6.34207114739391,1.43,1.18862820098028,2
6.36216759301477,1.48,1.21968108667941,2
6.38048223557708,1.53,1.25468748685685,2
6.39683605866825,1.58,1.29532937974176,2
6.41096869874737,1.63,1.33620767339662,2
6.42291813974737,1.68,1.37352226799199,2
6.43291182184642,1.73,1.41355565616959,2
