s,x,y,kappa,vx
29.6044667405128,5.73102450600918,-11.4158516064862,0.0112023229936371,0.385111916650309
29.6428383199016,5.76319175043847,-11.4368076628999,-0.502327707838983,0.381118250786272
29.6808241837532,5.79504459026573,-11.4575391878876,-0.0640584831068786,0.378250060529143
29.7185867037242,5.82627861976945,-11.478733663271,-0.158985317054994,0.376472451606192
29.7562252544108,5.85735551735719,-11.4999318112226,-0.476196146519994,0.375403507114014
29.7937920297919,5.8882511002875,-11.52127862395,-0.0116008585996974,0.374677091725846
29.8312921989024,5.91873000029554,-11.5431537828241,-0.385025805185298,0.374036235910929
29.8687266860472,5.94914444864913,-11.5650027819785,-0.287064780531735,0.373336744032293
29.906086732454,5.979159960569,-11.5872300482394,-0.00468389972205253,0.372518388256119
29.9433570742688,6.0088519045926,-11.6097159998535,-0.625989260817516,0.371571420690529
29.9805250052451,6.03845647369251,-11.6321439323598,-0.076903778766404,0.370510507469416
30.0175823922177,6.0674688762697,-11.6552065864032,-0.133498297298246,0.369358713623387
30.0545232054562,6.09632676067148,-11.6782813553163,-0.6069105290912,0.368139155085451
30.0913434250502,6.12496787069893,-11.7014161460076,0.00802709149118155,0.366872157137679
30.1280406613965,6.15296663742735,-11.725089631593,-0.352296437355064,0.365574838662409
30.1646138800099,6.18087642890067,-11.7486737552009,-0.428368239404967,0.364261576739595
30.2010605912634,6.20839135626154,-11.7725400357037,0.0121453638233551,0.36294472143464
30.2373804144502,6.23545050597246,-11.7967632817347,-0.579102017998458,0.361634917312613
30.2735747590961,6.26242634397868,-11.8208904471059,-0.247749225076091,0.360341629856396
30.3096446313394,6.28878061542807,-11.8454793271234,0.0119227391922605,0.359073084237403
30.3455907955157,6.31482029797596,-11.8702148971913,-0.818048743830091,0.3578365865869
30.3814154218792,6.34078281368322,-11.8948559530865,-0.067392163331247,0.356638332507137
30.4171226056041,6.36594184128901,-11.9201794412924,-0.0889683912665979,0.355483562327334
30.4527169751438,6.39096348991885,-11.9454864954563,-0.847636442122967,0.354376785547624
